"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","IR"
"MSHM11592","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11593","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11594","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",1
"MSHM11595","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",1
"MSHM11596","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",1
"MSHM11597","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11598","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",2
"MSHM11599","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",1
"MSHM11600","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11601","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11602","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",2
"MSHM11603","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",1
"MSHM11604","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11605","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11606","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11607","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11608","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",1
"MSHM11609","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11610","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11611","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11612","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11613","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",1
"MSHM11614","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",1
"MSHM11615","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",1
"MSHM11616","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",2
"MSHM11617","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA",0
"MSHM11618","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA",0
"MSHM11619","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA",0
"MSHM11620","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA",0
"MSHM11621","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA",0
"MSHM11622","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA",0
"MSHM11623","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA+Plant extract",0
"MSHM11624","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA+Plant extract",0
"MSHM11625","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA+Plant extract",0
"MSHM11626","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA+Plant extract",0
"MSHM11627","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA+Plant extract",0
"MSHM11628","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA+Plant extract",0
"MSHM11629","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA",0
"MSHM11630","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA",0
"MSHM11631","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA",0
"MSHM11632","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA",0
"MSHM11633","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA",0
"MSHM11634","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA",0
"MSHM11635","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA+Plant extract",0
"MSHM11636","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA+Plant extract",0
"MSHM11637","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA+Plant extract",0
"MSHM11638","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11639","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11640","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11641","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",1
"MSHM11642","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",1
"MSHM11643","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",1
"MSHM11644","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11645","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11646","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",1
"MSHM11647","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",3
"MSHM11648","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11649","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",1
"MSHM11650","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",1
"MSHM11651","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11652","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11653","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11654","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",1
"MSHM11655","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",1
"MSHM11656","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11657","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11658","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",2
"MSHM11659","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",1
"MSHM11660","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11661","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11662","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11663","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11664","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",1
"MSHM11665","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA",0
"MSHM11666","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA",0
"MSHM11667","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA",0
"MSHM11668","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA",0
"MSHM11669","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA",0
"MSHM11670","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA",0
"MSHM11671","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA+Plant extract",0
"MSHM11672","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA+Plant extract",0
"MSHM11673","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA+Plant extract",0
"MSHM11674","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA+Plant extract",0
"MSHM11675","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA+Plant extract",0
"MSHM11676","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA+Plant extract",0
"MSHM11677","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA",0
"MSHM11678","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA",0
"MSHM11679","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA",0
"MSHM11680","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA",0
"MSHM11681","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA",0
"MSHM11682","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA",0
"MSHM11683","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA+Plant extract",0
"MSHM11684","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA+Plant extract",0
"MSHM11685","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA+Plant extract",0
"MSHM11686","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11687","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11688","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11689","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",1
"MSHM11690","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11691","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",2
"MSHM11692","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",2
"MSHM11693","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11694","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11695","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11696","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",1
"MSHM11697","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11698","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11699","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11700","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11701","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",2
"MSHM11702","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",1
"MSHM11703","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11704","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11705","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11706","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11707","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",1
"MSHM11708","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11709","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11710","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",3
"MSHM11711","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",1
"MSHM11712","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11713","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA",0
"MSHM11714","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA",0
"MSHM11715","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA",0
"MSHM11716","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA",0
"MSHM11717","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA",0
"MSHM11718","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA",0
"MSHM11719","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA+Plant extract",0
"MSHM11720","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA+Plant extract",0
"MSHM11721","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA+Plant extract",0
"MSHM11722","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA+Plant extract",0
"MSHM11723","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA+Plant extract",0
"MSHM11724","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA+Plant extract",0
"MSHM11725","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA",0
"MSHM11726","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA",0
"MSHM11727","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA",0
"MSHM11728","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA",0
"MSHM11729","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA",0
"MSHM11730","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA",0
"MSHM11731","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA+Plant extract",0
"MSHM11732","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA+Plant extract",0
"MSHM11733","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA+Plant extract",0
"MSHM11734","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11735","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11736","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11737","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",2
"MSHM11738","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11739","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",1
"MSHM11740","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",3
"MSHM11741","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11742","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11743","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11744","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",2
"MSHM11745","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",1
"MSHM11746","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11747","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11748","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",3
"MSHM11749","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",1
"MSHM11750","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11751","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11752","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11753","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",1
"MSHM11754","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11755","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11756","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11757","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11758","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",2
"MSHM11759","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",1
"MSHM11760","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",1
"MSHM11761","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA",0
"MSHM11762","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA",0
"MSHM11763","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA",0
"MSHM11764","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA",0
"MSHM11765","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA",0
"MSHM11766","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA",0
"MSHM11767","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA+Plant extract",0
"MSHM11768","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA+Plant extract",0
"MSHM11769","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","23","PDA+Plant extract",0
"MSHM11770","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA+Plant extract",0
"MSHM11771","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA+Plant extract",0
"MSHM11772","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Leaf","30","PDA+Plant extract",0
"MSHM11773","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA",0
"MSHM11774","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA",0
"MSHM11775","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA",0
"MSHM11776","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA",0
"MSHM11777","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA",0
"MSHM11778","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA",0
"MSHM11779","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA+Plant extract",0
"MSHM11780","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA+Plant extract",0
"MSHM11781","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","23","PDA+Plant extract",0
"MSHM11782","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11783","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11784","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Branch","30","PDA+Plant extract",0
"MSHM11785","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",1
"MSHM11786","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11787","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",2
"MSHM11788","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11789","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",0
"MSHM11790","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA",2
"MSHM11791","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11792","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",2
"MSHM11793","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11794","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11795","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11796","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA",0
"MSHM11797","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",1
"MSHM11798","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11799","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11800","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11801","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",1
"MSHM11802","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","23","PDA+Plant extract",0
"MSHM11803","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11804","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",1
"MSHM11805","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",1
"MSHM11806","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11807","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",0
"MSHM11808","Sorkhe","Gypsum Soil","Winter","Moltkia sp.","Root","30","PDA+Plant extract",2
"MSHM11809","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","23","PDA",0
"MSHM11810","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","23","PDA",0
"MSHM11811","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","23","PDA",0
"MSHM11812","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","30","PDA",0
"MSHM11813","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","30","PDA",0
"MSHM11814","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","30","PDA",0
"MSHM11815","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","23","PDA+Plant extract",0
"MSHM11816","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","23","PDA+Plant extract",0
"MSHM11817","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","23","PDA+Plant extract",0
"MSHM11818","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","30","PDA+Plant extract",0
"MSHM11819","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","30","PDA+Plant extract",0
"MSHM11820","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","30","PDA+Plant extract",0
"MSHM11821","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Branch","23","PDA",1
"MSHM11822","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Branch","23","PDA",0
"MSHM11823","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Branch","23","PDA",0
"MSHM11824","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Branch","30","PDA",1
"MSHM11825","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Branch","30","PDA",2
"MSHM11826","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Branch","30","PDA",0
"MSHM11827","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Branch","23","PDA+Plant extract",2
"MSHM11828","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Branch","23","PDA+Plant extract",0
"MSHM11829","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Branch","23","PDA+Plant extract",0
"MSHM11830","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Branch","30","PDA+Plant extract",2
"MSHM11831","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Branch","30","PDA+Plant extract",0
"MSHM11832","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Branch","30","PDA+Plant extract",1
"MSHM11833","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","23","PDA",4
"MSHM11834","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","23","PDA",1
"MSHM11835","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","23","PDA",3
"MSHM11836","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","23","PDA",5
"MSHM11837","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","23","PDA",1
"MSHM11838","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","23","PDA",1
"MSHM11839","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","30","PDA",3
"MSHM11840","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","30","PDA",1
"MSHM11841","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","30","PDA",3
"MSHM11842","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","30","PDA",0
"MSHM11843","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","30","PDA",2
"MSHM11844","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","30","PDA",2
"MSHM11845","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","23","PDA+Plant extract",2
"MSHM11846","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","23","PDA+Plant extract",1
"MSHM11847","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","23","PDA+Plant extract",1
"MSHM11848","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","23","PDA+Plant extract",6
"MSHM11849","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","23","PDA+Plant extract",1
"MSHM11850","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","23","PDA+Plant extract",1
"MSHM11851","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","30","PDA+Plant extract",2
"MSHM11852","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","30","PDA+Plant extract",3
"MSHM11853","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","30","PDA+Plant extract",2
"MSHM11854","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","30","PDA+Plant extract",2
"MSHM11855","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","30","PDA+Plant extract",1
"MSHM11856","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Root","30","PDA+Plant extract",1
"MSHM11857","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","23","PDA",0
"MSHM11858","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","23","PDA",0
"MSHM11859","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","23","PDA",0
"MSHM11860","Sorkhe","Gypsum Soil","Winter","Mutthiola sp.","Leaf","30","PDA",0
