"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","IR"
"MSHM20504","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM20505","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM20506","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM20507","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM20508","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM20509","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA",0
"MSHM20510","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA",0
"MSHM20511","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA",0
"MSHM20512","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA",0
"MSHM20513","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA",0
"MSHM20514","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA",0
"MSHM20515","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA+Plant extract",1
"MSHM20516","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA+Plant extract",1
"MSHM20517","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA+Plant extract",2
"MSHM20518","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA+Plant extract",1
"MSHM20519","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA+Plant extract",3
"MSHM20520","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA+Plant extract",6
"MSHM20521","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20522","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20523","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20524","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20525","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20526","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20527","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20528","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20529","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20530","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20531","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20532","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20533","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20534","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20535","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20536","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20537","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20538","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20539","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20540","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20541","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20542","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20543","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20544","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20545","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA",0
"MSHM20546","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA",0
"MSHM20547","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA",0
"MSHM20548","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA",0
"MSHM20549","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA",0
"MSHM20550","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA",0
"MSHM20551","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM20552","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM20553","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM20554","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM20555","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM20556","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM20557","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA",0
"MSHM20558","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA",0
"MSHM20559","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA",0
"MSHM20560","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA",0
"MSHM20561","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA",0
"MSHM20562","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA",0
"MSHM20563","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA+Plant extract",4
"MSHM20564","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA+Plant extract",2
"MSHM20565","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA+Plant extract",2
"MSHM20566","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA+Plant extract",2
"MSHM20567","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA+Plant extract",4
"MSHM20568","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA+Plant extract",0
"MSHM20569","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20570","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20571","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20572","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20573","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20574","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20575","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20576","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20577","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20578","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20579","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20580","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20581","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20582","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20583","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20584","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20585","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20586","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20587","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20588","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20589","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20590","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20591","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20592","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20593","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA",0
"MSHM20594","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA",0
"MSHM20595","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA",0
"MSHM20596","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA",0
"MSHM20597","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA",0
"MSHM20598","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA",0
"MSHM20599","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM20600","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM20601","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM20602","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM20603","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM20604","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM20605","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA",0
"MSHM20606","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA",0
"MSHM20607","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA",0
"MSHM20608","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA",0
"MSHM20609","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA",0
"MSHM20610","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA",0
"MSHM20611","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA+Plant extract",1
"MSHM20612","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA+Plant extract",5
"MSHM20613","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA+Plant extract",2
"MSHM20614","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA+Plant extract",2
"MSHM20615","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA+Plant extract",2
"MSHM20616","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA+Plant extract",5
"MSHM20617","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20618","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20619","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20620","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20621","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20622","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20623","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20624","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20625","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20626","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20627","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20628","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20629","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20630","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20631","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20632","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20633","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20634","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20635","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20636","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20637","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20638","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20639","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20640","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20641","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA",0
"MSHM20642","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA",0
"MSHM20643","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA",0
"MSHM20644","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA",0
"MSHM20645","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA",0
"MSHM20646","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA",0
"MSHM20647","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM20648","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM20649","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM20650","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM20651","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM20652","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM20653","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA",0
"MSHM20654","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA",0
"MSHM20655","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA",0
"MSHM20656","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA",0
"MSHM20657","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA",0
"MSHM20658","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA",0
"MSHM20659","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA+Plant extract",2
"MSHM20660","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA+Plant extract",2
"MSHM20661","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","23","PDA+Plant extract",2
"MSHM20662","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA+Plant extract",3
"MSHM20663","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA+Plant extract",4
"MSHM20664","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Branch","30","PDA+Plant extract",4
"MSHM20665","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20666","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20667","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20668","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20669","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20670","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA",0
"MSHM20671","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20672","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20673","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20674","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20675","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20676","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA",0
"MSHM20677","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20678","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20679","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20680","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20681","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20682","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM20683","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20684","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20685","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20686","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20687","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM20688","Rig-Boland Desert","Arid soil","Winter","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM21553","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",1
"MSHM21554","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",1
"MSHM21555","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",1
"MSHM21556","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",2
"MSHM21557","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",0
"MSHM21558","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",0
"MSHM21559","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",2
"MSHM21560","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",2
"MSHM21561","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",1
"MSHM21562","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",1
"MSHM21563","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",2
"MSHM21564","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",1
"MSHM21565","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21566","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21567","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21568","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21569","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21570","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21571","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21572","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21573","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21574","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21575","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21576","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21577","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21578","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21579","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21580","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21581","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21582","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21583","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21584","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21585","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21586","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21587","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21588","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21589","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21590","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21591","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21592","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21593","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21594","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21595","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21596","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21597","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21598","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21599","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21600","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21601","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",1
"MSHM21602","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",1
"MSHM21603","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",0
"MSHM21604","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",1
"MSHM21605","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",0
"MSHM21606","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",0
"MSHM21607","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",0
"MSHM21608","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",1
"MSHM21609","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",1
"MSHM21610","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",0
"MSHM21611","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",0
"MSHM21612","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",0
"MSHM21613","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21614","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21615","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21616","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21617","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21618","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21619","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21620","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21621","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21622","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21623","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21624","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21625","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21626","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21627","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21628","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21629","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21630","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
