"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","IR"
"MSHM19499","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",4
"MSHM19500","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",1
"MSHM19501","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19502","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19503","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19504","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19505","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19506","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19507","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19508","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19509","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19510","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19511","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19512","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19513","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",2
"MSHM19514","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",3
"MSHM19515","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",1
"MSHM19516","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",3
"MSHM19517","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19518","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",3
"MSHM19519","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19520","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19521","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19522","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19523","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19524","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19525","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",2
"MSHM19526","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",1
"MSHM19527","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",1
"MSHM19528","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",3
"MSHM19529","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",2
"MSHM19530","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",2
"MSHM19531","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19532","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19533","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19534","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19535","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19536","Hoze Soltan Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19537","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19538","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19539","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19540","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19541","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19542","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19543","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19544","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19545","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19546","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",0
"MSHM19547","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",0
"MSHM19548","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",0
"MSHM19549","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19550","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19551","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19552","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19553","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19554","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19555","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19556","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19557","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19558","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19559","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19560","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19561","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19562","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19563","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19564","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19565","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19566","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19567","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19568","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19569","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19570","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19571","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19572","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19573","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19574","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19575","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19576","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19577","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19578","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19579","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19580","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19581","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19582","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19583","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19584","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19585","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19586","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19587","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19588","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19589","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19590","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19591","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19592","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19593","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19594","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",0
"MSHM19595","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",0
"MSHM19596","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",0
"MSHM19597","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19598","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19599","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19600","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19601","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19602","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19603","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19604","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19605","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19606","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19607","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19608","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19609","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19610","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19611","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19612","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19613","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19614","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19615","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19616","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19617","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19618","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19619","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19620","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19621","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19622","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19623","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19624","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19625","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19626","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19627","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19628","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19629","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19630","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19631","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19632","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19633","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19634","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19635","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19636","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19637","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19638","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19639","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19640","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19641","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19642","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",0
"MSHM19643","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",0
"MSHM19644","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",0
"MSHM19645","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19646","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19647","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19648","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19649","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19650","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19651","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19652","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19653","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19654","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19655","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19656","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19657","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19658","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19659","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19660","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19661","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19662","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19663","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19664","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19665","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19666","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19667","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19668","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19669","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19670","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19671","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19672","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19673","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19674","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19675","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19676","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19677","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19678","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19679","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19680","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19681","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19682","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19683","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19684","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19685","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19686","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19687","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19688","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19689","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19690","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",0
"MSHM19691","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",0
"MSHM19692","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA+Plant extract",0
"MSHM19693","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19694","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19695","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA",0
"MSHM19696","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19697","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19698","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA",0
"MSHM19699","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19700","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19701","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","23","PDA+Plant extract",0
"MSHM19702","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19703","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19704","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Branch","30","PDA+Plant extract",0
"MSHM19705","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19706","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19707","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19708","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19709","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19710","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA",0
"MSHM19711","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19712","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19713","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19714","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19715","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19716","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA",0
"MSHM19717","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19718","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19719","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19720","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19721","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19722","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","23","PDA+Plant extract",0
"MSHM19723","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19724","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19725","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19726","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19727","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19728","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Root","30","PDA+Plant extract",0
"MSHM19729","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19730","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19731","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA",0
"MSHM19732","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19733","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19734","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","30","PDA",0
"MSHM19735","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
"MSHM19736","Haj Ali Gholi Lake","Saline Soil","Winter","Tamarix passerinoides","Leaf","23","PDA+Plant extract",0
